-12000.0,0.9774827850887637
0.0,0.9774827850887637
12000.0,0.9730393479862239
24000.0,0.9558279285866204
36000.0,0.9291738514397565
48000.0,0.8967611866984241
60000.0,0.8526690532833185
72000.0,0.8017958150276887
84000.0,0.7514615796486503
96000.0,0.6929514470920785
108000.0,0.63655284448186
120000.0,0.5897398248068915
132000.0,0.5440610057007487
144000.0,0.5080342488928993
156000.0,0.46895597540895995
168000.0,0.4180965162585212
180000.0,0.3891001208083564
192000.0,0.36179209338858626
204000.0,0.3312921739186185
216000.0,0.29804872195466076
228000.0,0.26316368248632505
240000.0,0.24587217662147634
252000.0,0.22183546757512682
264000.0,0.19764694932692967
276000.0,0.18175535314034016
288000.0,0.16870165875170276
300000.0,0.15768308484172683
312000.0,0.13745652767910596
324000.0,0.12724182718464647
336000.0,0.1115403100189266
348000.0,0.09554884128262228
360000.0,0.08370554174319995
372000.0,0.07357702005471788
384000.0,0.08045170061155119
396000.0,0.07091039384297224
408000.0,0.0707157185188461
420000.0,0.0654741929401286
432000.0,0.06346082789089452
444000.0,0.061568209007710914
456000.0,0.05310811647418369
468000.0,0.04527630380451325
480000.0,0.03447326655734074
492000.0,0.025882513661576897
504000.0,0.025048742786305853
516000.0,0.022859690218444494
528000.0,0.0179602432078586
540000.0,0.013238866893114815
552000.0,0.014615036010912989
564000.0,0.011467660580351986
576000.0,-0.0004504387516951702
588000.0,-0.0055939637798172745
600000.0,-0.0044364323423478555
612000.0,9.788036077710599e-05
624000.0,-2.866574809572589e-05
636000.0,-0.01148965031475791
648000.0,-0.003939446664590989
660000.0,-0.008023472168878582
672000.0,0.002228449819941432
684000.0,-0.0025441583140212503
696000.0,0.005607762192458998
708000.0,0.006443423731276003
720000.0,0.008680187178973528
732000.0,0.0011341716189229867
744000.0,0.001707667809314406
756000.0,-0.00011979736820082785
768000.0,-0.011069052129041523
780000.0,-0.009047033575477044
792000.0,-0.010400531865183816
804000.0,-0.0023374628587316633
816000.0,-0.017684913970437116
828000.0,-0.020562207392264237
840000.0,-0.025743597690522674
852000.0,-0.018769956726121997
864000.0,-0.02628861715005545
876000.0,-0.0241613919388507
888000.0,-0.021505942923789857
900000.0,-0.02265984933298735
912000.0,-0.02447286296202994
924000.0,-0.020425317214759254
936000.0,-0.01031051949984697
948000.0,-0.00607813227105929
960000.0,-0.006555534040668683
972000.0,-0.0018178385109969798
984000.0,-0.006343187883580975
996000.0,-0.005851615286792776
1008000.0,0.004526239495725322
1020000.0,0.0041305522691406325
1032000.0,0.004338033225586461
1044000.0,0.005770972622230199
1056000.0,-0.0015375449595876856
1068000.0,-0.0012825125610647864
1080000.0,-0.0018250003096843283
1092000.0,-0.0009333609948656407
1104000.0,-0.0020434164692574378
1116000.0,-0.0031832190464905867
1128000.0,-0.0007261106548617142
1140000.0,0.0033266140449057778
1152000.0,0.002338433739715721
1164000.0,0.002499611315597432
1176000.0,0.004380269955407805
